state,date,urate,log_emp,d4_log_emp
GA,2013-07-01,8.0,8.303455268176123,2.0896394789593487
GA,2013-10-01,7.7,8.310103419174087,2.1242215761184013
GA,2014-01-01,7.433333333333334,8.31557463947262,2.035068914282334
GA,2014-04-01,7.366666666666667,8.32592775712498,2.7280369548023486
GA,2014-07-01,7.1000000000000005,8.334487560875402,3.103229269927965
GA,2014-10-01,6.7,8.341537369169384,3.1433949995296473
GA,2015-01-01,6.3999999999999995,8.346697433408268,3.1122793935647763
GA,2015-04-01,6.166666666666667,8.353473541341943,2.75457842169633
GA,2015-07-01,5.8999999999999995,8.361108420217269,2.662085934186642
GA,2015-10-01,5.733333333333333,8.369218953595624,2.7681584426240136
GA,2016-01-01,5.6000000000000005,8.373245835739175,2.6548402330906384
GA,2016-04-01,5.433333333333334,8.380907533091369,2.7433991749425957
GA,2016-07-01,5.400000000000001,8.387570340955644,2.646192073837561
GA,2016-10-01,5.366666666666667,8.393087711162016,2.3868757566392063
GA,2017-01-01,5.1000000000000005,8.39563554085584,2.2389705116665937
GA,2017-04-01,4.866666666666667,8.400779218166091,1.9871685074722478
GA,2017-07-01,4.633333333333333,8.404696160189092,1.712581923344736
GA,2017-10-01,4.433333333333334,8.41033525889287,1.7247547730853796
GA,2018-01-01,4.233333333333333,8.414096777411478,1.8461236555637583
GA,2018-04-01,4.033333333333333,8.419425995618738,1.8646777452646646
GA,2018-07-01,3.9,8.425699054582772,2.1002894393680194
GA,2018-10-01,3.9,8.4284785465072,1.8143287614330816
GA,2019-01-01,3.8000000000000003,8.435664936419025,2.156815900754694
GA,2019-04-01,3.6333333333333333,8.438719807265695,1.9293811646956982
GA,2019-07-01,3.533333333333333,8.442843138681324,1.714408409855217
GA,2019-10-01,3.4333333333333336,8.445954943815181,1.7476397307980562
GA,2020-01-01,3.6333333333333333,8.448514556266161,1.2849619847136395
GA,2020-04-01,10.233333333333334,8.340296891267347,-9.842291599834851
GA,2020-07-01,7.0,8.382869103739612,-5.997403494171216
GA,2020-10-01,5.333333333333333,8.404464859194585,-4.1490084620596335
GA,2021-01-01,4.666666666666667,8.414673082425766,-3.3841473840395153
GA,2021-04-01,4.133333333333333,8.423417167526024,8.312027625867735
GA,2021-07-01,3.6333333333333333,8.43995211107279,5.708300733317806
GA,2021-10-01,3.233333333333333,8.45569360359533,5.122874440074554
GA,2022-01-01,3.0666666666666664,8.464853735957885,5.018065353211831
GA,2022-04-01,3.033333333333333,8.475565316706199,5.214814918017474
GA,2022-07-01,3.1666666666666665,8.48488347554568,4.493136447288926
GA,2022-10-01,3.2000000000000006,8.49017136831993,3.447776472459907
GA,2023-01-01,3.2000000000000006,8.495976364611156,3.1122628653271533
GA,2023-04-01,3.2000000000000006,8.496827205463365,2.1261888757166503
GA,2023-07-01,3.266666666666667,8.50073177604957,1.58483005038903
GA,2023-10-01,3.233333333333333,8.50427679948301,1.410543116308105
GA,2024-01-01,3.233333333333333,8.50715632348551,1.1179958874354412
GA,2024-04-01,3.4333333333333336,8.511778558714738,1.4951353251372979
GA,2024-07-01,3.5,8.511704824513096,1.0973048463526425
GA,2024-10-01,3.4333333333333336,8.513506403558242,0.922960407523199
GA,2025-01-01,3.4,8.513071375057015,0.5915051571504293
GA,2025-04-01,3.2999999999999994,8.515191188745565,0.3412630030826591
GA,2025-07-01,3.3666666666666667,8.515151107782012,0.34462832689161615
GA,2025-10-01,3.5,8.512428525066685,-0.10778784915572714
GA,2026-01-01,3.533333333333333,8.513747261011938,0.06758859549229612
GA,2026-04-01,3.45,8.516983169363149,0.17919806175843433
HI,1976-01-01,9.6,,
HI,1976-04-01,9.266666666666667,,
HI,1976-07-01,8.933333333333334,,
HI,1976-10-01,8.700000000000001,,
HI,1977-01-01,8.299999999999999,,
HI,1977-04-01,7.7,,
HI,1977-07-01,7.2,,
HI,1977-10-01,7.0,,
HI,1978-01-01,7.0,,
HI,1978-04-01,7.099999999999999,,
HI,1978-07-01,7.033333333333334,,
HI,1978-10-01,6.766666666666667,,
HI,1979-01-01,6.333333333333333,,
HI,1979-04-01,5.833333333333333,,
HI,1979-07-01,5.5,,
HI,1979-10-01,5.066666666666666,,
HI,1980-01-01,4.766666666666667,,
HI,1980-04-01,4.8999999999999995,,
HI,1980-07-01,5.1,,
HI,1980-10-01,5.1,,
HI,1981-01-01,5.1,,
HI,1981-04-01,5.033333333333333,,
HI,1981-07-01,5.066666666666666,,
HI,1981-10-01,5.5,,
HI,1982-01-01,5.8999999999999995,,
HI,1982-04-01,6.233333333333333,,
HI,1982-07-01,6.266666666666667,,
HI,1982-10-01,6.133333333333333,,
HI,1983-01-01,6.099999999999999,,
HI,1983-04-01,6.0,,
HI,1983-07-01,5.766666666666667,,
HI,1983-10-01,5.7,,
HI,1984-01-01,5.566666666666666,,
HI,1984-04-01,5.5,,
HI,1984-07-01,5.366666666666667,,
HI,1984-10-01,5.233333333333333,,
HI,1985-01-01,5.2,,
HI,1985-04-01,5.233333333333333,,
HI,1985-07-01,5.3,,
HI,1985-10-01,5.233333333333333,,
HI,1986-01-01,5.066666666666666,,
HI,1986-04-01,4.8,,
HI,1986-07-01,4.5,,
HI,1986-10-01,4.2,,
HI,1987-01-01,4.0,,
HI,1987-04-01,3.8000000000000003,,
HI,1987-07-01,3.6,,
HI,1987-10-01,3.4,,
HI,1988-01-01,3.1333333333333333,,
HI,1988-04-01,3.0666666666666664,,
HI,1988-07-01,3.0,,
HI,1988-10-01,2.966666666666667,,
HI,1989-01-01,2.6999999999999997,,
HI,1989-04-01,2.4,,
HI,1989-07-01,2.3333333333333335,,
HI,1989-10-01,2.5,,
HI,1990-01-01,2.6666666666666665,6.254213353014551,
HI,1990-04-01,2.7000000000000006,6.267959273919186,
HI,1990-07-01,2.566666666666667,6.273442884143084,
HI,1990-10-01,2.5,6.284320710833492,
HI,1991-01-01,2.533333333333333,6.2878585601617845,3.3645207147233513
HI,1991-04-01,2.6333333333333333,6.283947576500805,1.598830258161854
HI,1991-07-01,2.8000000000000003,6.2931111599101355,1.9668275767051213
HI,1991-10-01,3.1,6.295634937064565,1.1314226231073476
HI,1992-01-01,3.533333333333333,6.296433830946355,0.8575270784570321
HI,1992-04-01,4.033333333333334,6.296495257894376,1.254768139357143
HI,1992-07-01,4.366666666666667,6.298397624151875,0.5286464241739175
HI,1992-10-01,4.5,6.294466173667595,-0.11687633969703626
HI,1993-01-01,4.433333333333334,6.290951665009525,-0.5482165936829375
HI,1993-04-01,4.3,6.293973653802932,-0.2521604091444196
HI,1993-07-01,4.3,6.286990773582812,-1.1406850569062321
HI,1993-10-01,4.5,6.28512869123731,-0.9337482430284538
HI,1994-01-01,4.8999999999999995,6.283574302886914,-0.7377362122610975
HI,1994-04-01,5.166666666666667,6.283076387895611,-1.0897265907320985
HI,1994-07-01,5.3,6.284507225801859,-0.2483547780953721
HI,1994-10-01,5.2,6.2869287600018176,0.18000687645072233
HI,1995-01-01,5.133333333333333,6.284258531445939,0.06842285590247243
HI,1995-04-01,5.3999999999999995,6.2805830873457245,-0.24933005498866123
HI,1995-07-01,5.666666666666667,6.275640480230475,-0.8866745571383561
HI,1995-10-01,5.8,6.273694282548028,-1.323447745378914
HI,1996-01-01,5.900000000000001,6.276518168206071,-0.7740363239868486
HI,1996-04-01,5.900000000000001,6.272059062057868,-0.8524025287856674
HI,1996-07-01,5.8,6.274510891155235,-0.11295890752398563
HI,1996-10-01,5.966666666666666,6.275264092295538,0.1569809747509865
HI,1997-01-01,6.099999999999999,6.27895910197944,0.24409337733697356
HI,1997-04-01,6.033333333333334,6.276204796638843,0.41457345809750024
HI,1997-07-01,5.8999999999999995,6.275264092295538,0.07532011403030836
HI,1997-10-01,5.733333333333333,6.2739456177676995,-0.1318474527838731
HI,1998-01-01,5.7,6.2738199580540375,-0.5139143925402934
HI,1998-04-01,5.766666666666667,6.275138598162224,-0.10661984766189292
HI,1998-07-01,5.900000000000001,6.277958413922954,0.26943216274153414
HI,1998-10-01,5.8,6.275703197782002,0.17575800143028175
HI,1999-01-01,5.5,6.271933165041461,-0.18867930125763266
HI,1999-04-01,5.3,6.278896588304553,0.37579901423292483
HI,1999-07-01,5.1000000000000005,6.286618634398464,0.8660220475510627
HI,1999-10-01,4.766666666666667,6.293912071760237,1.820887397823423
HI,2000-01-01,4.466666666666667,6.299745498390984,2.7812333349523044
HI,2000-04-01,4.333333333333333,6.311916280889189,3.3019692584636218
HI,2000-07-01,4.133333333333333,6.317645918710372,3.1027284311908154
HI,2000-10-01,4.0,6.324060231983272,3.0148160223035347
HI,2001-01-01,4.133333333333333,6.323283115047848,2.353761665686349
HI,2001-04-01,4.2,6.324179734851483,1.2263453962293447
HI,2001-07-01,4.3,6.326328348032599,0.8682429322226959
HI,2001-10-01,4.466666666666667,6.305666829369159,-1.8393402614113263
HI,2002-01-01,4.366666666666667,6.311613809697264,-1.1669305350583414
HI,2002-04-01,4.1000000000000005,6.320948134193518,-0.3231600657964684
HI,2002-07-01,3.9333333333333336,6.3276986601419285,0.13703121093291415
HI,2002-10-01,3.766666666666667,6.33280586288151,2.713903351235114
HI,2003-01-01,3.733333333333333,6.338711856897153,2.7098047199888953
HI,2003-04-01,3.966666666666667,6.338888498932529,1.794036473901084
HI,2003-07-01,4.066666666666666,6.344173302776835,1.6474642634906722
HI,2003-10-01,3.8666666666666667,6.349022434470755,1.6216571589245277
HI,2004-01-01,3.6,6.3561076606958915,1.7395803798738285
HI,2004-04-01,3.3000000000000003,6.364693382859526,2.5804883926997313
HI,2004-07-01,3.2000000000000006,6.37383160397017,2.965830119333468
HI,2004-10-01,3.1333333333333333,6.383956983912108,3.493454944135266
HI,2005-01-01,3.0,6.388337290797941,3.222963010204971
HI,2005-04-01,2.7999999999999994,6.398594934535208,3.390155167568132
HI,2005-07-01,2.7999999999999994,6.407869595254481,3.4037991284311175
HI,2005-10-01,2.766666666666667,6.409845880482693,2.588889657058502
HI,2006-01-01,2.7000000000000006,6.416623344116881,2.8286053318939963
HI,2006-04-01,2.766666666666667,6.424814997594561,2.622006305935365
HI,2006-07-01,2.5,6.431492099565257,2.362250431077584
HI,2006-10-01,2.3,6.432618497624653,2.277261714196044
HI,2007-01-01,2.466666666666667,6.436684413775978,2.0061069659097264
HI,2007-04-01,2.6333333333333333,6.43828484089806,1.3469843303498763
HI,2007-07-01,2.8000000000000003,6.440201978560551,0.8709878995293963
HI,2007-10-01,3.0666666666666664,6.440999702430865,0.8381204806211962
HI,2008-01-01,3.1999999999999997,6.44232782970129,0.5643415925311146
HI,2008-04-01,3.6333333333333333,6.438231534573252,-0.005330632480760045
HI,2008-07-01,4.333333333333333,6.428374487923804,-1.1827490636746596
HI,2008-10-01,5.2,6.414387487698062,-2.6612214732803174
HI,2009-01-01,6.066666666666666,6.398872211675484,-4.345561802580544
HI,2009-04-01,6.5,6.387496412871891,-5.073512170136141
HI,2009-07-01,6.666666666666667,6.3784827751459,-4.989171277790394
HI,2009-10-01,6.766666666666667,6.372067583823998,-4.231990387406359
HI,2010-01-01,6.8,6.373547294981247,-2.532491669423731
HI,2010-04-01,6.666666666666667,6.375422242264985,-1.2074170606905632
HI,2010-07-01,6.633333333333333,6.376443461007997,-0.20393141379031476
HI,2010-10-01,6.7,6.3823798742014155,1.03122903774171
HI,2011-01-01,6.599999999999999,6.384069539486542,1.0522244505295042
HI,2011-04-01,6.7,6.3838444156674905,0.8422173402505173
HI,2011-07-01,6.866666666666667,6.390128803985642,1.368534297764512
HI,2011-10-01,6.666666666666667,6.395094639270416,1.2714765069000933
HI,2012-01-01,6.333333333333333,6.393980867367121,0.9911327880579357
HI,2012-04-01,6.1000000000000005,6.407099983870224,2.3255568202733556
HI,2012-07-01,5.6000000000000005,6.415533306947691,2.540450296204888
HI,2012-10-01,5.2,6.420646181833463,2.555154256304615
HI,2013-01-01,4.8999999999999995,6.420212059838366,2.623119247124439
HI,2013-04-01,4.666666666666667,6.4282129674776565,2.111298360743241
HI,2013-07-01,4.633333333333333,6.432725707488063,1.7192400540372077
HI,2013-10-01,4.666666666666667,6.437804981647563,1.7158799814100512
HI,2014-01-01,4.5,6.437911636937767,1.769957709940151
HI,2014-04-01,4.333333333333333,6.441106017548975,1.289305007131869
HI,2014-07-01,4.133333333333333,6.445455234121434,1.2729526633370902
HI,2014-10-01,3.9333333333333336,6.448836650139883,1.103166849232018
HI,2015-01-01,3.733333333333333,6.452679670320638,1.4768033382870804
HI,2015-04-01,3.5,6.456717325579216,1.5611308030241133
HI,2015-07-01,3.266666666666667,6.4632374436102715,1.7782209488837353
HI,2015-10-01,3.1666666666666665,6.467543434544138,1.8706784404254329
HI,2016-01-01,3.0666666666666664,6.466248399526707,1.3568729206069108
HI,2016-04-01,3.0,6.470025210286697,1.3307884707480788
HI,2016-07-01,2.8666666666666667,6.478509642208569,1.5272198598297315
HI,2016-10-01,2.6999999999999997,6.478253593045731,1.0710158501593625
HI,2017-01-01,2.533333333333333,6.48218949916697,1.5941099640262912
HI,2017-04-01,2.3000000000000003,6.485194875445336,1.51696651586386
HI,2017-07-01,2.1,6.484075282453068,0.5565640244499015
HI,2017-10-01,2.0,6.486770359215936,0.8516766170204804
HI,2018-01-01,2.1333333333333333,6.487886940563229,0.5697441396258718
HI,2018-04-01,2.3000000000000003,6.488343364741348,0.314848929601208
HI,2018-07-01,2.5,6.489255588603513,0.5180306150444736
HI,2018-10-01,2.6666666666666665,6.492290338795639,0.5519979579703183
HI,2019-01-01,2.733333333333333,6.489255588603513,0.13686480402839152
HI,2019-04-01,2.566666666666667,6.488241955147914,-0.010140959343374334
HI,2019-07-01,2.433333333333333,6.490369399978279,0.11138113747666267
HI,2019-10-01,2.3000000000000003,6.492593307895109,0.03029690994695855
HI,2020-01-01,2.1666666666666665,6.493198970862192,0.39433822586794065
HI,2020-04-01,20.166666666666668,6.243065971238676,-24.517598390923823
HI,2020-07-01,13.966666666666667,6.259963800142989,-23.040559983529008
HI,2020-10-01,10.666666666666666,6.294835404441021,-19.775790345408772
HI,2021-01-01,9.0,6.325015855301531,-16.818311556066057
HI,2021-04-01,7.0,6.371212907267029,12.814693602835359
HI,2021-07-01,4.666666666666667,6.396985209228549,13.702140908555993
HI,2021-10-01,3.1999999999999997,6.403629384050002,10.879397960898096
HI,2022-01-01,3.1666666666666665,6.40968133914131,8.466548383977823
HI,2022-04-01,3.2999999999999994,6.420212059838366,4.899915257133625
HI,2022-07-01,3.2999999999999994,6.434171916797682,3.7186707569133226
HI,2022-10-01,3.1999999999999997,6.442221644407853,3.859226035785124
HI,2023-01-01,3.0,6.44772838288129,3.8047043739980246
HI,2023-04-01,2.7999999999999994,6.4518912132901205,3.167915345175487
HI,2023-07-01,2.7999999999999994,6.449100342359854,1.4928425562171554
HI,2023-10-01,2.8666666666666667,6.449311246083086,0.708960167523287
HI,2024-01-01,2.7999999999999994,6.4561938749809995,0.8465492099709593
HI,2024-04-01,2.7999999999999994,6.45629858702298,0.44073737328593765
HI,2024-07-01,2.7999999999999994,6.459330476433837,1.0230134073982988
HI,2024-10-01,2.6666666666666665,6.464484456138074,1.5173210054987507
HI,2025-01-01,2.566666666666667,6.466403892309564,1.0210017328564192
HI,2025-04-01,2.4,6.463341420735397,0.704283371241754
HI,2025-07-01,2.1333333333333333,6.464172848760844,0.48423723270074603
HI,2025-10-01,2.2,6.465159272535765,0.06748163976917354
HI,2026-01-01,2.3000000000000003,6.466300233140817,-0.010365916874643943
HI,2026-04-01,2.45,6.469172794411145,0.583137367574782
IA,1976-01-01,4.4,,
IA,1976-04-01,4.166666666666667,,
IA,1976-07-01,3.966666666666667,,
IA,1976-10-01,4.033333333333333,,
IA,1977-01-01,4.066666666666666,,
IA,1977-04-01,4.066666666666666,,
IA,1977-07-01,4.066666666666666,,
IA,1977-10-01,4.0,,
IA,1978-01-01,4.0,,
IA,1978-04-01,3.8000000000000003,,
IA,1978-07-01,3.733333333333333,,
IA,1978-10-01,3.9333333333333336,,
IA,1979-01-01,4.1,,
IA,1979-04-01,4.1,,
IA,1979-07-01,4.2,,
IA,1979-10-01,4.366666666666667,,
IA,1980-01-01,4.733333333333333,,
IA,1980-04-01,6.0,,
IA,1980-07-01,6.833333333333333,,
IA,1980-10-01,6.3999999999999995,,
IA,1981-01-01,6.099999999999999,,
IA,1981-04-01,6.099999999999999,,
IA,1981-07-01,6.5,,
IA,1981-10-01,7.266666666666667,,
IA,1982-01-01,7.966666666666666,,
IA,1982-04-01,8.266666666666667,,
IA,1982-07-01,8.5,,
IA,1982-10-01,8.966666666666667,,
IA,1983-01-01,9.1,,
IA,1983-04-01,8.533333333333333,,
IA,1983-07-01,7.8,,
IA,1983-10-01,7.233333333333333,,
IA,1984-01-01,6.933333333333334,,
IA,1984-04-01,6.8,,
IA,1984-07-01,6.833333333333333,,
IA,1984-10-01,7.1000000000000005,,
IA,1985-01-01,7.366666666666667,,
IA,1985-04-01,7.400000000000001,,
IA,1985-07-01,7.400000000000001,,
IA,1985-10-01,7.333333333333333,,
IA,1986-01-01,7.233333333333333,,
IA,1986-04-01,7.066666666666666,,
IA,1986-07-01,6.633333333333333,,
IA,1986-10-01,6.233333333333333,,
IA,1987-01-01,5.8999999999999995,,
IA,1987-04-01,5.733333333333333,,
IA,1987-07-01,5.6000000000000005,,
IA,1987-10-01,5.2,,
IA,1988-01-01,4.833333333333333,,
IA,1988-04-01,4.7,,
IA,1988-07-01,4.633333333333333,,
IA,1988-10-01,4.466666666666667,,
IA,1989-01-01,4.233333333333333,,
IA,1989-04-01,4.266666666666667,,
IA,1989-07-01,4.466666666666667,,
IA,1989-10-01,4.433333333333334,,
IA,1990-01-01,4.333333333333333,7.1061688836757355,
IA,1990-04-01,4.3,7.1080531776914855,
IA,1990-07-01,4.433333333333334,7.116312971967928,
IA,1990-10-01,4.633333333333333,7.117529862557392,
IA,1991-01-01,4.8,7.117583912229054,1.141502855331833
IA,1991-04-01,4.733333333333333,7.119824401214767,1.1771223523281193
IA,1991-07-01,4.533333333333333,7.124478262493424,0.8165290525496083
IA,1991-10-01,4.633333333333333,7.123565339196123,0.6035476638730941
IA,1992-01-01,4.633333333333333,7.1283890166807895,1.0805104451735659
IA,1992-04-01,4.533333333333333,7.132391049716283,1.256664850151612
IA,1992-07-01,4.433333333333334,7.1332427478408,0.8764485347375839
IA,1992-10-01,4.333333333333333,7.1374638996584165,1.3898560462293652
IA,1993-01-01,4.3,7.142484786481184,1.4095769800394287
IA,1993-04-01,4.266666666666667,7.150858308035951,1.8467258319668112
IA,1993-07-01,4.1000000000000005,7.156280636232724,2.3037888391924
IA,1993-10-01,3.9333333333333336,7.164591471262817,2.712757160440038
IA,1994-01-01,3.8333333333333335,7.169837452383633,2.7352665902449225
IA,1994-04-01,3.6,7.184022448618619,3.3164140582668367
IA,1994-07-01,3.5,7.191102971566363,3.482233533363921
IA,1994-10-01,3.466666666666667,7.197734710482601,3.314323921978435
IA,1995-01-01,3.4333333333333336,7.208156123841692,3.831867145805923
IA,1995-04-01,3.5666666666666664,7.210670732074507,2.664828345588788
IA,1995-07-01,3.533333333333333,7.216170917820825,2.5067946254461404
IA,1995-10-01,3.5,7.2231011554163915,2.5366444933790255
IA,1996-01-01,3.5666666666666664,7.228098133673466,1.9942009831773966
IA,1996-04-01,3.6,7.230635562083883,1.9964830009375767
IA,1996-07-01,3.5666666666666664,7.233503552240374,1.7332634419549464
IA,1996-10-01,3.6,7.239454236850692,1.6353081434300698
IA,1997-01-01,3.4333333333333336,7.241223006583051,1.3124872909584973
IA,1997-04-01,3.1666666666666665,7.247223024583149,1.6587462499265904
IA,1997-07-01,3.033333333333333,7.251794055101242,1.8290502860867974
IA,1997-10-01,2.9333333333333336,7.2591395854808995,1.9685348630207322
IA,1998-01-01,2.7999999999999994,7.266315112067355,2.509210548430385
IA,1998-04-01,2.8333333333333335,7.273948117052432,2.6725092469282785
IA,1998-07-01,2.9,7.278053667611151,2.6259612509909047
IA,1998-10-01,2.8666666666666667,7.283562691070039,2.4423105589139738
IA,1999-01-01,2.733333333333333,7.2873326161381735,2.1017504070818482
IA,1999-04-01,2.733333333333333,7.295260061713309,2.131194466087738
IA,1999-07-01,2.733333333333333,7.29494326228995,1.688959467879858
IA,1999-10-01,2.533333333333333,7.2970684213462365,1.350573027619717
IA,2000-01-01,2.5,7.300450306699628,1.311769056145451
IA,2000-04-01,2.566666666666667,7.298557860148398,0.32977984350885947
IA,2000-07-01,2.733333333333333,7.302294246956748,0.735098466679851
IA,2000-10-01,2.9,7.300832866479259,0.37644451330223205
IA,2001-01-01,3.1,7.297113588464582,-0.3336718235045666
IA,2001-04-01,3.2000000000000006,7.294558442301725,-0.39994178466722374
IA,2001-07-01,3.3000000000000003,7.290429298789486,-1.1864948167262135
IA,2001-10-01,3.733333333333333,7.281270951783521,-1.9561914695738203
IA,2002-01-01,3.966666666666667,7.279663603561459,-1.744998490312355
IA,2002-04-01,4.0,7.278927954432901,-1.563048786882426
IA,2002-07-01,4.0,7.276602505851426,-1.3826792938059995
IA,2002-10-01,4.033333333333333,7.27556467091239,-0.5706280871130787
IA,2003-01-01,4.3,7.27267613177472,-0.6987471786739086
IA,2003-04-01,4.566666666666666,7.269686385066573,-0.9241569366327695
IA,2003-07-01,4.566666666666666,7.272097421356828,-0.4505084494597966
IA,2003-10-01,4.4,7.276464190076291,0.08995191639016298
IA,2004-01-01,4.366666666666667,7.278628942320682,0.5952810545962528
IA,2004-04-01,4.466666666666667,7.28266953737679,1.2983152310216184
IA,2004-07-01,4.6,7.286579767254132,1.4482345897303794
IA,2004-10-01,4.6,7.289678778507268,1.3214588430976448
IA,2005-01-01,4.533333333333333,7.293743040218041,1.511409789735918
IA,2005-04-01,4.3,7.299369347242948,1.6699809866158155
IA,2005-07-01,4.2,7.303551572163362,1.6971804909229782
IA,2005-10-01,4.1000000000000005,7.305456996472468,1.5778217965199737
IA,2006-01-01,3.766666666666667,7.312620207018269,1.8877166800227663
IA,2006-04-01,3.6,7.316614620158317,1.724527291536937
IA,2006-07-01,3.7000000000000006,7.316548177182976,1.2996605019614194
IA,2006-10-01,3.7000000000000006,7.320196000826726,1.473900435425879
IA,2007-01-01,3.7000000000000006,7.322444381617833,0.9824174599564195
IA,2007-04-01,3.7000000000000006,7.32532461226834,0.8709992110023101
IA,2007-07-01,3.733333333333333,7.326531401149974,0.9983223966997912
IA,2007-10-01,3.733333333333333,7.329684113120966,0.9488112294239848
IA,2008-01-01,3.6333333333333333,7.331344045794347,0.8899664176513333
IA,2008-04-01,3.9,7.330885655608967,0.5561043340627236
IA,2008-07-01,4.2,7.330448898089795,0.3917496939821241
IA,2008-10-01,4.8999999999999995,7.324380107349301,-0.5304005771665565
IA,2009-01-01,6.066666666666666,7.311797152550113,-1.954689324423331
IA,2009-04-01,6.666666666666667,7.2996171703435815,-3.126848526538595
IA,2009-07-01,6.633333333333333,7.294082871891358,-3.636602619843732
IA,2009-10-01,6.5,7.29052023268061,-3.3859874668690892
IA,2010-01-01,6.3999999999999995,7.289792529915064,-2.200462263504921
IA,2010-04-01,6.1000000000000005,7.29387898674595,-0.5738183597631341
IA,2010-07-01,5.933333333333334,7.2906338884175055,-0.3448983473852252
IA,2010-10-01,5.933333333333334,7.295848137365831,0.5327904685221263
IA,2011-01-01,5.733333333333333,7.298039065094637,0.82465351795733
IA,2011-04-01,5.599999999999999,7.302159439730876,0.8280452984926079
IA,2011-07-01,5.599999999999999,7.306374787123942,1.5740898706436468
IA,2011-10-01,5.3999999999999995,7.309435455487329,1.358731812149827
IA,2012-01-01,5.133333333333333,7.314819108453999,1.678004335936123
IA,2012-04-01,5.0,7.318008903822099,1.5849464091222565
IA,2012-07-01,5.0,7.320593141419715,1.4218354295772784
IA,2012-10-01,4.9,7.3230386960276395,1.3603240540310146
IA,2013-01-01,4.9,7.32532461226834,1.0505503814341566
IA,2013-04-01,4.833333333333333,7.327955731134063,0.9946827311964057
IA,2013-07-01,4.666666666666667,7.337045414765609,1.6452273345894497
IA,2013-10-01,4.5,7.336871807421582,1.3833111393942943
IA,2014-01-01,4.433333333333334,7.338476526506458,1.315191423811779
IA,2014-04-01,4.333333333333333,7.343447789932612,1.5492058798549202
IA,2014-07-01,4.233333333333333,7.346074723961249,0.9029309195639712
IA,2014-10-01,4.033333333333333,7.348051136557601,1.1179329136018268
IA,2015-01-01,3.8333333333333335,7.352291516406906,1.3814989900447827
IA,2015-04-01,3.733333333333333,7.352590661708282,0.9142871775670081
IA,2015-07-01,3.6333333333333333,7.35267611536041,0.6601391399160939
IA,2015-10-01,3.6666666666666665,7.355641102974253,0.7589966416652771
IA,2016-01-01,3.6,7.359064416722373,0.677290031546729
IA,2016-04-01,3.6333333333333333,7.358257485565023,0.5666823856740777
IA,2016-07-01,3.6666666666666665,7.360146380910958,0.7470265550548305
IA,2016-10-01,3.5,7.359976738432074,0.43356354578207856
IA,2017-01-01,3.266666666666667,7.359212990940774,0.014857421840108742
IA,2017-04-01,3.1,7.360209989421798,0.19525038567751452
IA,2017-07-01,3.0666666666666664,7.3605915555433565,0.044517463239834854
IA,2017-10-01,2.9333333333333336,7.362539511864503,0.25627734324285
IA,2018-01-01,2.733333333333333,7.364948031578632,0.5735040637858013
IA,2018-04-01,2.533333333333333,7.367729615923998,0.7519626502199728
IA,2018-07-01,2.5,7.36836071658446,0.77691610411037
IA,2018-10-01,2.566666666666667,7.368613045370205,0.60735335057025
IA,2019-01-01,2.6,7.3682555607960625,0.3307529217430272
IA,2019-04-01,2.6333333333333333,7.369726736530608,0.1997120606610281
IA,2019-07-01,2.7000000000000006,7.370209650822708,0.18489342382475016
IA,2019-10-01,2.7000000000000006,7.370734293290908,0.21212479207024515
IA,2020-01-01,2.7000000000000006,7.369054467597726,0.07989068016636125
IA,2020-04-01,8.766666666666667,7.268757513346627,-10.096922318398072
IA,2020-07-01,5.2,7.311062504980924,-5.914714584178338
IA,2020-10-01,4.2,7.323566679144446,-4.7167614146461645
IA,2021-01-01,4.2,7.329684113120966,-3.937035447675985
IA,2021-04-01,4.366666666666667,7.334894899659791,6.6137386313164015
IA,2021-07-01,3.8666666666666667,7.343339981357413,3.2277476376489034
IA,2021-10-01,3.1,7.347643284323249,2.4076605178803057
IA,2022-01-01,2.6999999999999997,7.354298348848148,2.4614235727181466
IA,2022-04-01,2.6333333333333333,7.358172507553032,2.327760789324085
IA,2022-07-01,2.966666666666667,7.362856753975766,1.9516772618352718
IA,2022-10-01,3.1,7.366424077730563,1.8780793407313645
IA,2023-01-01,2.966666666666667,7.3690964976492195,1.4798148801071775
IA,2023-04-01,2.9333333333333336,7.372641670806683,1.4469163253650663
IA,2023-07-01,3.0,7.374817085306952,1.1960331331185792
IA,2023-10-01,2.9333333333333336,7.377529715298513,1.1105637567950133
IA,2024-01-01,2.7999999999999994,7.377175404689456,0.8078907040236949
IA,2024-04-01,3.0,7.3794449859995295,0.6803315192846604
IA,2024-07-01,3.3000000000000003,7.376758407894289,0.19413225873368134
IA,2024-10-01,3.466666666666667,7.3746917091784026,-0.28380061201103146
IA,2025-01-01,3.533333333333333,7.37604911402915,-0.11262906603066725
IA,2025-04-01,3.5666666666666664,7.37464991364216,-0.4795072357369534
IA,2025-07-01,3.466666666666667,7.368003141779156,-0.8755266115132443
IA,2025-10-01,3.4,7.364926929412494,-0.9764779765908393
IA,2026-01-01,3.3666666666666667,7.363913501405819,-1.2135612623330516
IA,2026-04-01,3.25,7.366950709511269,-0.7699204130890536
ID,1976-01-01,5.599999999999999,,
ID,1976-04-01,5.566666666666666,,
ID,1976-07-01,5.566666666666666,,
ID,1976-10-01,5.8,,
ID,1977-01-01,5.966666666666666,,
ID,1977-04-01,6.0,,
ID,1977-07-01,5.966666666666666,,
ID,1977-10-01,5.633333333333333,,
