state,district,date,urate,emp100,d4_log_emp,bbui,bbui_innov
DE,Philadelphia,1984-04-01,6.099999999999999,,,0.0,-0.6106811292049991
DE,Philadelphia,1984-07-01,6.099999999999999,,,0.0,-0.5403599858302198
DE,Philadelphia,1984-10-01,5.8999999999999995,,,0.0,-0.5403599858302198
DE,Philadelphia,1985-01-01,5.6000000000000005,,,0.0,-0.5403599858302198
DE,Philadelphia,1985-04-01,5.266666666666667,,,0.0,-0.5403599858302198
DE,Philadelphia,1985-07-01,4.866666666666667,,,0.0,-0.5403599858302198
DE,Philadelphia,1985-10-01,4.533333333333333,,,0.0434343434343434,1.7580109529023917
DE,Philadelphia,1986-01-01,4.733333333333333,,,0.0252525252525252,-0.02359811237836123
DE,Philadelphia,1986-04-01,4.8,,,0.0578869047619047,1.6798064431212334
DE,Philadelphia,1986-07-01,4.233333333333333,,,0.0,-1.8456393009360343
DE,Philadelphia,1986-10-01,3.533333333333333,,,0.0222222222222222,0.14706992749562744
DE,Philadelphia,1987-01-01,3.1999999999999997,,,0.0,-0.959639209203652
DE,Philadelphia,1987-04-01,3.033333333333333,,,0.0074074074074074,-0.33591279721631817
DE,Philadelphia,1987-07-01,2.9,,,0.027065527065527,0.7520792181708692
DE,Philadelphia,1987-10-01,3.033333333333333,,,0.0,-1.1135282614002289
DE,Philadelphia,1988-01-01,3.0,,,0.0186480186480186,0.2180247776200956
DE,Philadelphia,1988-04-01,2.9,,,0.0,-0.8922026907589735
DE,Philadelphia,1988-07-01,3.0666666666666664,,,0.0,-0.6977219849905651
DE,Philadelphia,1988-10-01,3.0666666666666664,,,0.0,-0.5403599858302198
DE,Philadelphia,1989-01-01,2.9333333333333336,,,0.0,-0.5403599858302198
DE,Philadelphia,1989-04-01,3.1999999999999997,,,0.0,-0.5403599858302198
DE,Philadelphia,1989-07-01,3.466666666666667,,,0.0277777777777777,0.929528405219703
DE,Philadelphia,1989-10-01,3.5,,,0.0356691919191919,0.8230113052784642
DE,Philadelphia,1990-01-01,3.466666666666667,585.4116355956759,,0.0104166666666666,-0.8965464493164168
DE,Philadelphia,1990-04-01,3.5,585.392513308592,,0.0691358024691358,2.6204959595229713
DE,Philadelphia,1990-07-01,4.333333333333333,585.2394032308342,,0.0458333333333333,0.4926301796885603
DE,Philadelphia,1990-10-01,6.133333333333333,584.0835437046518,,0.0782706876456876,2.1532418793066532
DE,Philadelphia,1991-01-01,6.433333333333334,584.3737635078527,-1.0378720878231995,0.0174242424242424,-1.4818826653555786
DE,Philadelphia,1991-04-01,6.166666666666667,583.2371116433235,-2.1554016652685526,0.0,-1.5296031230050224
DE,Philadelphia,1991-07-01,5.7,582.600010738045,-2.6393924927892165,0.0138888888888888,0.04754909172929106
DE,Philadelphia,1991-10-01,5.599999999999999,583.1980224216784,-0.8855212829733006,0.0113636363636363,-0.20109152228182856
DE,Philadelphia,1992-01-01,5.633333333333333,582.5508344400291,-1.8229290678235088,0.025,0.450933512174124
DE,Philadelphia,1992-04-01,5.599999999999999,583.2957168413282,0.058605198004713,0.0123456790123456,-0.4546578510081477
DE,Philadelphia,1992-07-01,5.5,583.3347679010844,0.7347571630394789,0.0101010101010101,-0.4497514483559855
DE,Philadelphia,1992-10-01,5.1000000000000005,583.568754553614,0.3707321319355472,0.0238636363636363,0.4276468314629506
DE,Philadelphia,1993-01-01,4.866666666666667,584.4027392167529,1.8519047767237673,0.0,-1.0758464468389215
DE,Philadelphia,1993-04-01,4.866666666666667,585.1435902504279,1.8478734090996871,0.0214285714285714,0.3921797325363608
DE,Philadelphia,1993-07-01,5.033333333333333,585.9170483913675,2.58228049028304,0.0317460317460317,0.7352074956881706
DE,Philadelphia,1993-10-01,5.166666666666667,585.8789930203441,2.31023846673013,0.0462121212121212,1.1252036756530492
DE,Philadelphia,1994-01-01,5.3,585.9360706474645,1.5333314307115486,0.0104166666666666,-1.1289521123372304
DE,Philadelphia,1994-04-01,5.033333333333334,586.8072057843315,1.6636155339035952,0.0185185185185185,-0.14693423192246313
DE,Philadelphia,1994-07-01,4.566666666666666,587.7922505708854,1.8752021795178209,0.0,-0.9776607678598871
DE,Philadelphia,1994-10-01,4.133333333333333,588.9339532308304,3.054960210486257,0.0079365079365079,-0.276661081601181
DE,Philadelphia,1995-01-01,3.966666666666667,589.5687591714213,3.632688523956862,0.0,-0.690102565606445
DE,Philadelphia,1995-04-01,4.266666666666667,589.6329351992943,2.8257294149628187,0.0,-0.6073325033300095
DE,Philadelphia,1995-07-01,4.5,590.5543484600342,2.76209788914894,0.0181818181818181,0.4217487792206372
DE,Philadelphia,1995-10-01,4.833333333333333,591.2150740388256,2.2811208079952294,0.0,-0.883406623135754
DE,Philadelphia,1996-01-01,5.166666666666667,591.2421339767529,1.6733748053315622,0.0239898989898989,0.5756611299861033
DE,Philadelphia,1996-04-01,5.166666666666667,593.4982375153174,3.8653023160232,0.0113636363636363,-0.3916729874515706
DE,Philadelphia,1996-07-01,5.233333333333333,592.9677791942764,2.4134307342421835,0.0071428571428571,-0.5792324887603043
DE,Philadelphia,1996-10-01,5.3,593.9293674779072,2.714293439081672,0.0,-0.7710207758671576
DE,Philadelphia,1997-01-01,4.933333333333334,594.7773858483249,3.535251871571976,0.0083333333333333,-0.1596687342650541
DE,Philadelphia,1997-04-01,4.3,595.5578268543574,2.059589339039825,0.0,-0.6975896945952564
DE,Philadelphia,1997-07-01,3.7,596.1177146169525,3.149935422676098,0.0,-0.6106811292049991
DE,Philadelphia,1997-10-01,3.3000000000000003,597.3979232766962,3.4685557987889304,0.0452380952380952,1.8534582510225166
DE,Philadelphia,1998-01-01,3.466666666666667,598.0319336002983,3.254547751973469,0.0333333333333333,0.3699733787052035
DE,Philadelphia,1998-04-01,3.6,598.6452005284438,3.0873736740864466,0.0,-1.551022170639171
DE,Philadelphia,1998-07-01,3.5666666666666664,599.5871488926189,3.4694342756663055,0.0202020202020202,0.24736517961606377
DE,Philadelphia,1998-10-01,3.3000000000000003,600.0506875092211,2.6527642325248735,0.0263532763532763,0.4729865830315059
DE,Philadelphia,1999-01-01,3.1333333333333333,601.0449847019063,3.0130511016079,0.0394112060778727,0.8774250336368752
DE,Philadelphia,1999-04-01,3.233333333333333,601.8917573889282,3.2465568604845174,0.0,-1.506336583254626
DE,Philadelphia,1999-07-01,3.2999999999999994,602.4415647247669,2.8544158321479607,0.0237240829346092,0.38245023276873075
DE,Philadelphia,1999-10-01,3.2999999999999994,603.6836176326808,3.6329301234597544,0.0333333333333333,0.7758904053665474
DE,Philadelphia,2000-01-01,3.2999999999999994,603.7552651300737,2.710280428167433,0.0055555555555555,-1.0754976991779632
DE,Philadelphia,2000-04-01,3.4333333333333336,603.993720055876,2.10196266694771,0.0052631578947368,-0.6479591963421845
DE,Philadelphia,2000-07-01,3.5,604.104804729681,1.6632400049141791,0.0058823529411764,-0.3752732392263681
DE,Philadelphia,2000-10-01,3.6,604.310778025982,0.627160393301196,0.0239423076923076,0.5711717084313335
DE,Philadelphia,2001-01-01,3.5,604.6189446797229,0.8636795496491878,0.0101010101010101,-0.507226618379354
DE,Philadelphia,2001-04-01,3.266666666666667,604.3424286038693,0.3487085479933149,0.0,-0.9329795052344239
DE,Philadelphia,2001-07-01,3.4,603.4683666227959,-0.6364381068851621,0.0071428571428571,-0.24762643481971378
DE,Philadelphia,2001-10-01,3.766666666666667,603.1566282303753,-1.1541497956066848,0.031025641025641,0.9666239568361715
DE,Philadelphia,2002-01-01,4.1000000000000005,602.4818726780717,-2.13707200165123,0.0,-1.1860135519052455
DE,Philadelphia,2002-04-01,4.166666666666667,602.6107490551522,-1.7316795487171357,0.0297979797979798,0.7746183530112222
DE,Philadelphia,2002-07-01,4.033333333333333,603.0685260261263,-0.3998405966695095,0.0,-1.102575308080959
DE,Philadelphia,2002-10-01,4.033333333333333,602.7957183467007,-0.3609098836745872,0.0167832167832167,0.09628905151996058
DE,Philadelphia,2003-01-01,4.3,601.8512108206397,-0.6306618574319245,0.0138095238095238,-0.12627390585842005
DE,Philadelphia,2003-04-01,4.4,602.5382765311443,-0.0724725240078605,0.0153846153846153,-0.1284458419190543
DE,Philadelphia,2003-07-01,4.3,603.0765385256299,0.0080124995035291,0.0183654729109274,0.024664637558832088
DE,Philadelphia,2003-10-01,4.0,603.6597237215321,0.8640053748314003,0.0174242424242424,-0.09467449015117232
DE,Philadelphia,2004-01-01,3.9,604.5558083821478,2.7045975615080486,0.0268589743589743,0.397178266113684
DE,Philadelphia,2004-04-01,3.966666666666667,604.5715961939898,2.0333196628454786,0.0,-1.1941585497383633
DE,Philadelphia,2004-07-01,4.066666666666666,605.2559646467793,2.179426121149408,0.0,-0.7670104402458549
DE,Philadelphia,2004-10-01,4.1,605.8733711643085,2.2136474427763453,0.0231684981684981,0.6856238480235068
DE,Philadelphia,2005-01-01,4.1,606.0368525755192,1.4810441933715168,0.009090909090909,-0.49643874965154455
DE,Philadelphia,2005-04-01,4.1,606.5643945282234,1.992798334233559,0.0,-0.9073915382612187
DE,Philadelphia,2005-07-01,4.2,607.1814899761641,1.925525329384836,0.0076923076923076,-0.21002794443783573
DE,Philadelphia,2005-10-01,4.1000000000000005,607.8482868517943,1.9749156874858895,0.0134865134865134,0.028157004330986203
DE,Philadelphia,2006-01-01,3.8,608.0238259161409,1.986973340621656,0.0415954415954415,1.3413341609697582
DE,Philadelphia,2006-04-01,3.6,608.1229075141252,1.5585129859018387,0.0222222222222222,-0.2630604189721262
DE,Philadelphia,2006-07-01,3.5666666666666664,607.8941093667248,0.7126193905606648,0.0166666666666666,-0.42871085603413656
DE,Philadelphia,2006-10-01,3.3666666666666667,608.2979655943756,0.4496787425811277,0.0173611111111111,-0.12366220795350097
DE,Philadelphia,2007-01-01,3.2999999999999994,608.0695680835925,0.0457421674515678,0.0248015873015872,0.30383618331144274
DE,Philadelphia,2007-04-01,3.3666666666666667,608.3055698679809,0.1826623538557115,0.0069444444444444,-0.7873358318992353
DE,Philadelphia,2007-07-01,3.3666666666666667,608.1609896959327,0.2668803292079857,0.0246888528138528,0.42576103269795235
DE,Philadelphia,2007-10-01,3.5666666666666664,608.3967760763253,0.0988104819497515,0.0213675213675213,0.06590390256838015
DE,Philadelphia,2008-01-01,3.8,608.7001973817046,0.630629298112062,0.0339537913067324,0.6448473240147613
DE,Philadelphia,2008-04-01,4.3,608.2675427161366,-0.0380271518443109,0.0384615384615384,0.6739341038119983
DE,Philadelphia,2008-07-01,5.166666666666667,607.4809488708128,-0.6800408251200096,0.0139860139860139,-0.8124722305138089
DE,Philadelphia,2008-10-01,6.2,606.3940235430032,-2.0027525333221163,0.0153846153846153,-0.31470910582888784
DE,Philadelphia,2009-01-01,7.466666666666666,604.6189446797229,-4.081252701981697,0.0444010937708416,1.400875765445755
DE,Philadelphia,2009-04-01,8.200000000000001,603.2286541628238,-5.038888553312848,0.035204081632653,0.3549343925086533
DE,Philadelphia,2009-07-01,8.366666666666667,602.3124699835851,-5.168478887227668,0.0136752136752136,-0.8556182061024487
DE,Philadelphia,2009-10-01,8.6,601.8836493903833,-4.510374152619878,0.0136094674556213,-0.3752905860986833
DE,Philadelphia,2010-01-01,8.700000000000001,601.0368077527214,-3.5821369270014003,0.0064102564102564,-0.57333128443461
DE,Philadelphia,2010-04-01,8.4,602.2720936758536,-0.956560486970126,0.004524886877828,-0.536711080182409
DE,Philadelphia,2010-07-01,8.133333333333333,603.0524991008576,0.7400291172725559,0.0079365079365079,-0.25985865883251613
DE,Philadelphia,2010-10-01,7.966666666666666,602.7716113113476,0.8879619209642975,0.0173469387755102,0.1896443094762528
DE,Philadelphia,2011-01-01,7.6,603.180642639136,2.143834886414542,0.0,-0.9346269991266176
DE,Philadelphia,2011-04-01,7.466666666666666,603.33260012029,1.06050644443636,0.0284606266749123,0.8192792369727802
DE,Philadelphia,2011-07-01,7.466666666666666,603.0284538957563,-0.0240452051012418,0.0488095238095238,1.5054611760963366
DE,Philadelphia,2011-10-01,7.2,602.8278520230698,0.0562407117222107,0.0622448979591836,1.5923069963153662
DE,Philadelphia,2012-01-01,6.933333333333334,603.2046512823629,0.0240086432268249,0.0,-2.1266506298417562
DE,Philadelphia,2012-04-01,7.0,603.3885262991934,0.0559261789033982,0.0071428571428571,-0.6876445725228792
DE,Philadelphia,2012-07-01,7.0,603.6756536299689,0.647199734212478,0.0,-0.6751283076288224
DE,Philadelphia,2012-10-01,6.900000000000001,604.2632833682381,1.4354313451683254,0.050303069945927,2.0612010961368306
DE,Philadelphia,2013-01-01,6.866666666666667,604.800239806824,1.5955885244611778,0.0635586635586635,1.8738126714185235
DE,Philadelphia,2013-04-01,6.7,605.3734872834107,1.9849609842172988,0.0089285714285714,-1.691577406697531
DE,Philadelphia,2013-07-01,6.3999999999999995,606.0757373603932,2.400083730424285,0.0369897959183673,0.7121888426610545
DE,Philadelphia,2013-10-01,6.166666666666667,606.6340081753088,2.37072480707079,0.0261904761904761,0.07228331994396235
DE,Philadelphia,2014-01-01,5.966666666666666,607.073772800249,2.273532993424965,0.0178571428571428,-0.40172201676404895
DE,Philadelphia,2014-04-01,5.8,607.6953933123397,2.3219060289290105,0.016156462585034,-0.24335501348577038
DE,Philadelphia,2014-07-01,5.5,608.1000512418836,2.0243138814905137,0.0047619047619047,-0.7439003919977937
DE,Philadelphia,2014-10-01,5.2,609.0178020044015,2.3837938290925287,0.0150226757369614,0.028397195737084224
DE,Philadelphia,2015-01-01,5.0,609.4096343194551,2.335861519206084,0.0,-0.863984808049377
DE,Philadelphia,2015-04-01,4.866666666666667,609.9047591118906,2.2093657995508664,0.0124458874458874,-0.00854303692596105
DE,Philadelphia,2015-07-01,4.733333333333333,610.5313930161715,2.4313417742877874,0.0221088435374149,0.39472759154373627
DE,Philadelphia,2015-10-01,4.633333333333333,611.0727967934799,2.0549947890785347,0.0,-1.0625251137535963
DE,Philadelphia,2016-01-01,4.5,610.961788456456,1.5521541370009828,0.0539638932496075,2.128626123464767
DE,Philadelphia,2016-04-01,4.5,611.0062065797804,1.1014474678898267,0.0337301587301587,0.2263372226805171
DE,Philadelphia,2016-07-01,4.533333333333333,611.4861425251906,0.954749509019237,0.0423469387755102,0.6086875825032672
DE,Philadelphia,2016-10-01,4.6,611.5303284011582,0.4575316076781632,0.0181405895691609,-0.6640496947736508
DE,Philadelphia,2017-01-01,4.566666666666666,612.0150888069305,1.053300350474462,0.0256696428571428,0.1183594033936995
DE,Philadelphia,2017-04-01,4.466666666666667,611.8977867406942,0.8915801609138185,0.0338541666666666,0.6136627942986264
DE,Philadelphia,2017-07-01,4.333333333333333,612.0810108016269,0.5948682764362445,0.0194444444444444,-0.36679804024161883
DE,Philadelphia,2017-10-01,4.233333333333333,612.2346599995886,0.7043315984304854,0.019345238095238,-0.16923667890367677
DE,Philadelphia,2018-01-01,4.0,612.8178370423803,0.8027482354498794,0.0089285714285714,-0.596976066214636
DE,Philadelphia,2018-04-01,3.733333333333333,613.3181099726463,1.4203232319521142,0.019345238095238,0.15160637285412618
DE,Philadelphia,2018-07-01,3.533333333333333,613.1154023089399,1.0343915073129928,0.0457341269841269,1.439364637613736
DE,Philadelphia,2018-10-01,3.5,613.5420580525171,1.3073980529284768,0.0340277777777777,0.234116165839699
DE,Philadelphia,2019-01-01,3.5,614.0889793927909,1.2711423504105035,0.0436507936507936,0.741514185793699
DE,Philadelphia,2019-04-01,3.5,614.2037405587356,0.885630586089281,0.0163961038961038,-0.7834729034678781
DE,Philadelphia,2019-07-01,3.6,614.4257162325669,1.3103139236269712,0.0271103896103896,0.2165095018105324
DE,Philadelphia,2019-10-01,3.6,614.5043635036283,0.9623054511111562,0.0635416666666666,2.172143536398811
DE,Philadelphia,2020-01-01,4.066666666666666,614.4543223973905,0.3653430045996053,0.0450396825396825,0.415310487527294
DE,Philadelphia,2020-04-01,13.1,601.6401032398013,-12.563637318934262,0.0488514957264957,0.6586770280438468
DE,Philadelphia,2020-07-01,7.533333333333334,608.2066691790262,-6.219047053540638,0.0800201330532212,2.3922061303680806
DE,Philadelphia,2020-10-01,5.3999999999999995,609.6950054953959,-4.809358008232323,0.0669913419913419,1.0825324363088824
DE,Philadelphia,2021-01-01,5.8999999999999995,609.7774611801397,-4.676861217250838,0.0381085927960928,-0.46302274526795884
DE,Philadelphia,2021-04-01,5.8999999999999995,610.5313930161715,8.891289776370126,0.0458085317460317,0.5993181736349527
DE,Philadelphia,2021-07-01,5.366666666666667,611.5892125483034,3.382543369277169,0.01875,-0.7340615526564384
DE,Philadelphia,2021-10-01,4.766666666666667,612.9703591331748,3.2753536377788883,0.0314236111111111,0.38212741237957537
DE,Philadelphia,2022-01-01,4.3999999999999995,614.0171867269174,4.239725546777784,0.0321180555555555,0.4080888669265069
DE,Philadelphia,2022-04-01,4.2,614.8539518452486,4.322558829077217,0.0329387626262626,0.33146817295826964
DE,Philadelphia,2022-07-01,4.1,615.7049604560904,4.115747907786904,0.0492257742257742,1.1719665475326297
DE,Philadelphia,2022-10-01,4.133333333333333,616.534782376814,3.5644232436391476,0.061395202020202,1.5017019525957949
DE,Philadelphia,2023-01-01,3.9333333333333336,617.5451383220998,3.527951595182355,0.0146103896103896,-1.3410083662898682
DE,Philadelphia,2023-04-01,3.7999999999999994,617.9947638158567,3.1408119706080484,0.03125,0.31951628124037257
DE,Philadelphia,2023-07-01,3.9,618.4217617098124,2.716801253721979,0.0484966422466422,1.3129857419511284
DE,Philadelphia,2023-10-01,3.9333333333333336,618.6620061882022,2.1272238113883013,0.0317234848484848,-0.040398470180555465
DE,Philadelphia,2024-01-01,3.8333333333333335,618.9768808408546,1.4317425187548416,0.0529513888888888,1.2538291256453964
DE,Philadelphia,2024-04-01,3.9333333333333336,619.4813471094012,1.486583293544541,0.0296717171717171,-0.23701551336402452
DE,Philadelphia,2024-07-01,3.9333333333333336,619.9562140216921,1.534452311879697,0.0251116071428571,-0.21821995144413212
DE,Philadelphia,2024-10-01,3.966666666666667,620.4692433634816,1.807237175279308,0.0087139423076923,-0.803433941461615
DE,Philadelphia,2025-01-01,4.266666666666667,620.5701888951196,1.5933080542649414,0.0586167800453514,2.1850883920080513
DE,Philadelphia,2025-04-01,4.566666666666666,620.7784873074066,1.2971401980053976,0.092517006802721,3.1757794510355857
DE,Philadelphia,2025-07-01,5.0,620.5701888951196,0.6139748734275585,0.0821286848072562,1.5653495040065948
DE,Philadelphia,2025-10-01,5.3,620.1387760251337,-0.3304673383478729,0.0484039769754055,-0.3092925149231491
FL,Atlanta,1976-01-01,9.633333333333333,,,0.0372304582210242,-0.7195672113554515
FL,Atlanta,1976-04-01,9.3,,,0.0351037851037851,-0.12297007700537166
FL,Atlanta,1976-07-01,9.0,,,0.0363636363636363,-0.04416389567183138
FL,Atlanta,1976-10-01,9.066666666666666,,,0.0185185185185185,-0.8184458310402348
FL,Atlanta,1977-01-01,9.0,,,0.0204081632653061,-0.3479178620686202
FL,Atlanta,1977-04-01,8.533333333333333,,,0.0104166666666666,-0.8185520954732322
FL,Atlanta,1977-07-01,8.033333333333333,,,0.0201911589008363,-0.19028133283597692
FL,Atlanta,1977-10-01,7.5,,,0.0419341035515618,0.4970248608407486
FL,Atlanta,1978-01-01,7.033333333333334,,,0.044241810199257,0.12384597218086067
FL,Atlanta,1978-04-01,6.833333333333333,,,0.0239703989703989,-0.7586861040340067
FL,Atlanta,1978-07-01,6.7,,,0.0196078431372549,-0.49543566757033114
FL,Atlanta,1978-10-01,6.599999999999999,,,0.0173076923076923,-0.5095766937378952
FL,Atlanta,1979-01-01,6.3999999999999995,,,0.0283687943262411,-0.00019241103834804932
FL,Atlanta,1979-04-01,6.033333333333334,,,0.0383771929824561,0.1740332885178062
FL,Atlanta,1979-07-01,5.833333333333333,,,0.0446505875077303,0.22429550180406654
FL,Atlanta,1979-10-01,5.633333333333333,,,0.0510204081632653,0.35966557858624515
FL,Atlanta,1980-01-01,5.6000000000000005,,,0.0430215617715617,-0.1096626525566676
FL,Atlanta,1980-04-01,6.0,,,0.0748584813585789,1.3993758555821187
FL,Atlanta,1980-07-01,6.2,,,0.0938657407407407,1.4906555402520458
FL,Atlanta,1980-10-01,6.133333333333333,,,0.0388888888888888,-1.2001847211688599
FL,Atlanta,1981-01-01,6.3,,,0.0160224089635854,-0.9385383120114175
FL,Atlanta,1981-04-01,6.533333333333334,,,0.0087719298245614,-0.7775283682326761
FL,Atlanta,1981-07-01,6.833333333333333,,,0.0188679245283018,-0.2124722375237813
FL,Atlanta,1981-10-01,7.4,,,0.1321520856404577,4.292674214260868
FL,Atlanta,1982-01-01,7.9,,,0.1387711864406779,2.0952372524699165
FL,Atlanta,1982-04-01,8.299999999999999,,,0.1555092186128182,2.725379032988166
FL,Atlanta,1982-07-01,8.700000000000001,,,0.1008474576271186,0.0804586357372674
FL,Atlanta,1982-10-01,9.266666666666667,,,0.0952012383900928,1.0528524558202523
FL,Atlanta,1983-01-01,9.366666666666667,,,0.0356136820925553,-1.3487639204662376
FL,Atlanta,1983-04-01,9.033333333333331,,,0.0,-1.53506727134322
FL,Atlanta,1983-07-01,8.433333333333332,,,0.0390276804112761,0.8346971397698003
FL,Atlanta,1983-10-01,7.666666666666667,,,0.0157724788872329,-1.0150316949134899
FL,Atlanta,1984-01-01,7.0,,,0.0221052631578947,-0.21512168848302496
FL,Atlanta,1984-04-01,6.6000000000000005,,,0.0626938413823659,1.3256961418720319
FL,Atlanta,1984-07-01,6.433333333333334,,,0.0342525399129172,-0.746639342646985
FL,Atlanta,1984-10-01,6.333333333333333,,,0.0459595959595959,0.3923275604356439
FL,Atlanta,1985-01-01,6.3,,,0.0627090301003344,0.8163848759614405
FL,Atlanta,1985-04-01,6.2,,,0.0277964959568733,-1.000581513076208
FL,Atlanta,1985-07-01,6.033333333333334,,,0.0566037735849056,0.9782427802470739
FL,Atlanta,1985-10-01,5.833333333333333,,,0.0864128406121687,1.5689123117091774
FL,Atlanta,1986-01-01,5.833333333333333,,,0.0683480939545629,0.1810667143692073
FL,Atlanta,1986-04-01,5.900000000000001,,,0.1050531914893617,2.1295698345147422
FL,Atlanta,1986-07-01,5.900000000000001,,,0.0988662131519274,1.0553023606196397
FL,Atlanta,1986-10-01,5.8,,,0.074220885729907,0.18616000870462338
FL,Atlanta,1987-01-01,5.633333333333333,,,0.0549169859514687,-0.08451031880856756
FL,Atlanta,1987-04-01,5.433333333333334,,,0.043859649122807,-0.1401352972739595
FL,Atlanta,1987-07-01,5.3,,,0.0336204501250347,-0.33858615334639686
FL,Atlanta,1987-10-01,5.233333333333333,,,0.0158730158730158,-0.8629827419704066
FL,Atlanta,1988-01-01,5.2,,,0.0089285714285714,-0.7712521333247006
FL,Atlanta,1988-04-01,5.1,,,0.0096153846153846,-0.6024168717049219
FL,Atlanta,1988-07-01,5.166666666666667,,,0.0444444444444444,0.8324491579288543
FL,Atlanta,1988-10-01,5.3,,,0.0208333333333333,-0.915833752418101
FL,Atlanta,1989-01-01,5.433333333333334,,,0.0208333333333333,-0.3754252865352941
FL,Atlanta,1989-04-01,5.566666666666666,,,0.0113636363636363,-0.7867599085561182
FL,Atlanta,1989-07-01,5.666666666666667,,,0.0116279069767441,-0.5683597398772448
FL,Atlanta,1989-10-01,5.766666666666667,,,0.0104166666666666,-0.6310891517320725
FL,Atlanta,1990-01-01,5.8,859.2609830700992,,0.0635026737967914,1.6126449554841882
FL,Atlanta,1990-04-01,5.933333333333334,859.569008955699,,0.0228205128205128,-1.249634195514377
FL,Atlanta,1990-07-01,6.266666666666667,859.4055462242642,,0.0135135135135135,-0.7118430327887557
FL,Atlanta,1990-10-01,6.733333333333333,858.9346397115445,,0.106029106029106,3.3283790465264946
FL,Atlanta,1991-01-01,7.166666666666667,857.933509295396,-1.327473774703236,0.0867109634551495,0.4894789713235808
FL,Atlanta,1991-04-01,7.566666666666666,857.3497907626704,-2.219218193028638,0.075187969924812,0.4933740892614465
FL,Atlanta,1991-07-01,7.8,857.4323086331005,-1.9732375911635456,0.0411129568106312,-0.6903458231343997
FL,Atlanta,1991-10-01,8.166666666666666,857.2501747175118,-1.6844649940328082,0.0297619047619047,-0.42597602694517867
FL,Atlanta,1992-01-01,8.466666666666667,857.5524990644288,-0.3810102309671492,0.0104166666666666,-1.0082076993501297
FL,Atlanta,1992-04-01,8.6,857.9804857360095,0.6306949733390965,0.0119047619047619,-0.5300669357148022
FL,Atlanta,1992-07-01,8.466666666666667,858.6314943486618,1.199185715561235,0.0364583333333333,0.4497920262121908
FL,Atlanta,1992-10-01,8.1,859.5862648920921,2.336090174580363,0.0,-1.609483802260346
FL,Atlanta,1993-01-01,7.8,860.6174293888971,3.064930324468307,0.0294117647058823,0.4336742437804751
FL,Atlanta,1993-04-01,7.5,861.973774597458,3.9932888614485407,0.0161290322580645,-0.789575680914865
FL,Atlanta,1993-07-01,7.233333333333333,862.7630796814346,4.131585332772758,0.0236928104575163,-0.1630841312798632
FL,Atlanta,1993-10-01,7.099999999999999,863.5864721133736,4.000207221281471,0.0147058823529411,-0.7129513620432942
FL,Atlanta,1994-01-01,6.966666666666666,864.5574679349533,3.9400385460561793,0.052139037433155,1.0522411512226475
FL,Atlanta,1994-04-01,6.7,865.7737436408546,3.7999690433965223,0.0500312695434646,0.13848559512030437
FL,Atlanta,1994-07-01,6.366666666666667,866.8224726049626,4.059392923528016,0.0600240096038415,0.6270984684136375
FL,Atlanta,1994-10-01,5.933333333333334,867.667250596156,4.080778482782499,0.0611801242236024,0.45514949927921966
FL,Atlanta,1995-01-01,5.633333333333333,868.4609774471486,3.9035095121953134,0.0293880837359098,-0.8911905406777949
FL,Atlanta,1995-04-01,5.599999999999999,869.1555378522296,3.3817942113749666,0.0558300395256916,0.9100509469487484
FL,Atlanta,1995-07-01,5.599999999999999,869.8197213976355,2.997248792672913,0.02,-1.1866789293137023
FL,Atlanta,1995-10-01,5.566666666666666,870.7405754388517,3.0733248426956905,0.0131578947368421,-0.6700833475304051
FL,Atlanta,1996-01-01,5.433333333333334,871.5224041915371,3.0614267443885623,0.02,-0.2585649836024091
FL,Atlanta,1996-04-01,5.333333333333333,872.0808637749568,2.9253259227273176,0.0283018867924528,-0.06627183352937255
FL,Atlanta,1996-07-01,5.2,873.0038564718803,3.1841350742448427,0.0384615384615384,0.18082839437093065
FL,Atlanta,1996-10-01,5.2,873.9301540426723,3.189578603820564,0.0466269841269841,0.304943968876877
FL,Atlanta,1997-01-01,5.166666666666667,874.8135585875389,3.2911543960016942,0.0675661375661375,1.0074439962102215
FL,Atlanta,1997-04-01,5.033333333333333,875.9045962016381,3.8237324266813033,0.0523526077097505,-0.08095427882960769
FL,Atlanta,1997-07-01,4.833333333333333,876.9802336744744,3.976377202594073,0.0440785405071119,-0.07930769011139126
FL,Atlanta,1997-10-01,4.733333333333333,877.6033304633122,3.673176420639912,0.0490079365079365,0.2975274036421805
FL,Atlanta,1998-01-01,4.633333333333333,878.5580307685049,3.7444721809659858,0.0624819624819624,0.7467472083347869
FL,Atlanta,1998-04-01,4.466666666666667,879.0304625815036,3.1258663798654496,0.0597222222222222,0.33975284463456346
FL,Atlanta,1998-07-01,4.4,880.001346445111,3.021112770636591,0.0,-2.084951833713115
FL,Atlanta,1998-10-01,4.233333333333333,880.9215829966439,3.318252533331645,0.0459235209235209,1.1388736178460996
FL,Atlanta,1999-01-01,4.066666666666666,881.4469095539339,2.88887878542905,0.0476808905380333,0.1665586298639378
FL,Atlanta,1999-04-01,4.0,882.180120845761,3.149658264257482,0.0340445269016697,-0.41058906656693195
FL,Atlanta,1999-07-01,3.9,882.6304019281313,2.6290554830202595,0.0319444444444444,-0.1985117805226241
FL,Atlanta,1999-10-01,3.7999999999999994,883.7008419519404,2.7792589552966263,0.0071428571428571,-1.197469653787651
