code,year,dlog_ls_lu,dlog_ws_wu,dlog_ke_lu,dlog_wu_pk,dlog_lsushare,dlog_pk_pc,dlog_ns_nu,k_equip_share_inner
FRA,2017,-0.021734914285735485,-0.023827526544392796,0.01153645813105797,0.0345497238456991,0.02249795262276233,-0.01108698267894681,-0.034900249799683425,0.5
FRA,2018,-0.05530712604936511,0.00969517089234423,-0.006393847904086591,-0.013329341495642133,0.022002911736183517,0.00458372513932126,-0.021734914285735485,0.5
FRA,2019,-0.056390766371041956,0.002438167003613767,-0.004702453453980127,-0.030134224166860513,0.025356528625604224,0.0018615498694476429,-0.05530712604936511,0.5
FRA,2020,-0.06762793860852814,-0.002721185062813991,-0.045472873046450424,0.013356486347890772,0.03197598622759934,0.08244311638406643,-0.056390766371041956,0.5
FRA,2021,-0.045779905285702666,0.0007275844617521399,0.00934754248906966,-0.04684374212894582,0.019835013217775588,-0.03920819693944022,-0.06762793860852814,0.5
GBR,1996,-0.05144182553897725,0.018847248223374358,0.07707076913890365,-0.04465014666949685,0.025767471847031764,0.021954874723333795,,0.5
GBR,1997,-0.09665346158725296,0.0002762086519854101,-0.29952176467216507,0.2764259910828617,0.07513899511138522,-0.2610732454240283,-0.05144182553897725,0.5
GBR,1998,-0.10398134582264995,-0.007438872753176562,-0.07640992232480048,0.033156654215270365,0.08481941288540451,-0.040301869034861326,-0.09665346158725296,0.5
GBR,1999,-0.09579076418908161,0.013600188037862893,-0.07128929772023263,0.010878933868273322,0.06108785181784837,-0.011031793992275496,-0.10398134582264995,0.5
GBR,2000,-0.08404856230895441,-0.0026065649405643265,-0.04161120828632381,0.03321138138909596,0.06298156283233869,-0.017155205977166688,-0.09579076418908161,0.5
GBR,2001,-0.034995317145041005,0.010042021535706769,0.002255626385951892,0.04994646498844624,0.017856933304253086,-0.03967161613646386,-0.08404856230895441,0.5
GBR,2002,-0.05428506732131222,-0.0009646011661490483,-0.023129060366663623,0.051351359628084126,0.03908220562743514,-0.055671029123767646,-0.034995317145041005,0.5
GBR,2003,-0.07337302236418242,0.03433301525904098,-0.10745022289973427,0.033776693208704245,0.02723146008109323,-0.04906789180361759,-0.05428506732131222,0.5
GBR,2004,-0.05642065629972692,0.003429600794016552,-0.08127103164057292,0.07740389303774897,0.03644338883232989,-0.04858141751213907,-0.07337302236418242,0.5
GBR,2005,-0.04690270497050775,0.018539751854868225,-0.04020255801642936,-0.015302003043013102,0.01925652793835786,0.009099597041561047,-0.05642065629972692,0.5
GBR,2006,-0.05128753093054583,0.012846291278945543,0.018954540027603883,0.04145246747753717,0.025817374860002573,-0.011330218809418646,-0.04690270497050775,0.5
GBR,2007,-0.05448630561182766,0.014274574696135356,-0.0014081580386120507,0.060187996518150655,0.026655339464097594,-0.05951638517283975,-0.05128753093054583,0.5
GBR,2008,-0.017533674597600024,-0.030995858152579436,-0.013062073971845223,0.010492183139160005,0.03168428976686144,0.08095942089045494,-0.05448630561182766,0.5
GBR,2009,-0.05544968520946747,-0.005275861245725211,-0.19117691197706765,-0.06141741675110701,0.03888879808216905,0.06033338102353181,-0.017533674597600024,0.5
GBR,2010,-0.07315794546916443,0.006911141976494561,0.012357176927359603,0.007007206606859384,0.041447670737604136,-0.017415246982976917,-0.05544968520946747,0.5
GBR,2011,-0.08809779753073754,0.016056704603210847,-0.05727213092207073,-0.02789040854045588,0.04389647242010941,0.02644811979452122,-0.07315794546916443,0.5
GBR,2012,-0.08684232942432968,0.024878894064321755,-0.06069838440176856,-0.029522192369270783,0.036760940689480104,-0.036959577962025314,-0.08809779753073754,0.5
GBR,2013,-0.06388991480901673,0.025831573520083917,-0.07471411219791335,-0.011830468786502735,0.022117660827009722,-0.0002706400095684458,-0.08684232942432968,0.5
GBR,2014,-0.032360098120315595,-0.0031170735450759546,0.07767855016635306,0.006584833143838509,0.020299201707667414,-0.04673575910651717,-0.06388991480901673,0.5
GBR,2015,-0.028066964611029643,-0.005523266410695005,0.06502217841305047,0.013820145428578456,0.01893491478379805,-0.007332793594056142,-0.032360098120315595,0.5
GBR,2016,-0.05530967146305632,-0.006863339097320398,0.04446811949626728,-0.011526079437924608,0.034312694303845426,-0.013092599713208308,-0.028066964611029643,0.5
GBR,2017,-0.014379236456214528,0.02748195948900345,0.04542046917030351,-0.03964502064040154,-0.007151719586737437,0.03071411072171948,-0.05530967146305632,0.5
GBR,2018,-0.03896222634885549,0.03449140865396483,-0.12218280521188607,0.003105717097591665,0.002445041882025878,-0.019337955165331877,-0.014379236456214528,0.5
GBR,2019,-0.04020240574167777,-0.026850012108052268,-0.03038750832025361,0.019387530272174658,0.03607486842270058,0.023615596003606854,-0.03896222634885549,0.5
GBR,2020,-0.15921996583254294,0.07067160710121723,-0.07889986643026692,0.0572729520326245,0.045923412972591726,0.14249065202096123,-0.04020240574167777,0.5
GRC,2009,-0.01119581139852488,-0.1645012537551322,-0.22983794620832132,0.1454613703723311,0.11976217179014648,0.01751171839921195,,0.5
GRC,2010,-0.060436823105485704,-0.01706045972769843,-0.1907875193003994,0.019071087468731207,0.05065593024294657,0.13476239782718658,-0.01119581139852488,0.5
GRC,2011,-0.0966969344139691,0.015413849170872851,-0.46623938749433247,-0.0629832290656509,0.05165237288340152,0.07275625282589449,-0.060436823105485704,0.5
GRC,2012,-0.08745571018597498,-0.0025450100383119234,-0.2714551129169962,-0.07017125113319445,0.05538667511389317,0.0978856855518142,-0.0966969344139691,0.5
GRC,2013,-0.08888125313198991,-0.01593583662651954,-0.18084308431497043,-0.08291596999493578,0.06206246951509997,-0.014346137059208175,-0.08745571018597498,0.5
GRC,2014,-0.004745704130413753,-0.01798809047569927,0.3388009464549153,0.0016525311641029106,0.013109073738249322,0.002678652907597723,-0.08888125313198991,0.5
GRC,2015,-0.01437916681250162,-0.03020333778509854,0.07607969951953297,0.03875640054528695,0.025340448686887673,0.005816979839391223,-0.004745704130413753,0.5
GRC,2016,-0.052727841320934776,0.008394103911658346,-0.23385652872541396,-0.029168498635090856,0.024714148392758983,-0.015152433696554723,-0.01437916681250162,0.5
GRC,2017,-0.030180740740214484,-0.013949554358758443,0.20054327501365243,0.011850988244450633,0.024118061435869254,-0.015833051472368354,-0.052727841320934776,0.5
GRC,2018,-0.03950531953078951,-0.0044656491153538536,-0.09808711557526184,-0.022697545761820592,0.02355005292842305,-0.014363412365852923,-0.030180740740214484,0.5
GRC,2019,-0.0038792743712885436,0.014366971820176655,0.06853814322457019,0.015302676089239853,-0.005573336653618699,-0.020252296829052163,-0.03950531953078951,0.5
GRC,2020,-0.034036217523826795,0.007529003328942796,0.09302192462321823,0.07556708580814764,0.014033481942827386,0.07750782724149197,-0.0038792743712885436,0.5
GRC,2021,-0.07404134101198423,-0.0009833537472532239,0.058563264257688985,-0.06284113026048921,0.038769457975197597,-0.09186057901856248,-0.034036217523826795,0.5
HUN,2009,-0.0478834756458717,0.03048102171283429,-0.13444713077141637,-0.05336033531421869,0.010067619467721944,0.07089787989591567,,0.5
HUN,2010,-0.010566019997394482,0.116739402819239,-0.04074169764644123,-0.064490071082699,-0.06256593534087318,0.023755623963131356,-0.0478834756458717,0.5
HUN,2011,-0.07592875035965219,-0.03348124836127142,0.04683896039112628,0.023706777683071056,0.06443022421081601,0.016638782922662188,-0.010566019997394482,0.5
HUN,2012,-0.03881089819274086,0.02898846937090671,0.010607922916567314,-0.004399968070253557,0.005642040774153312,0.03511263745839077,-0.07592875035965219,0.5
HUN,2013,-0.010520216363462342,0.010901460179108757,0.047536023969952323,-0.035788005448913474,-0.00021854785015018585,0.03677878928464384,-0.03881089819274086,0.5
HUN,2014,0.00021199373665603538,0.010719490300477141,0.1541748019502518,-0.01283677832042418,-0.006281586493718905,-0.03106858592239714,-0.010520216363462342,0.5
HUN,2015,-0.017581578774207518,0.037553213554523124,-0.010749452994036013,-0.00441850691725687,-0.01155168322701805,-0.036844388955731944,0.00021199373665603538,0.5
HUN,2016,0.04030419489572079,-0.020267861745624782,0.01800035904818653,0.0365099523739012,-0.011686685636238647,-0.04606960729327181,-0.017581578774207518,0.5
HUN,2017,0.014559174080030601,0.005546214607547562,0.14791936913624903,0.07410578561565329,-0.01182488089339262,-0.05983700052549423,0.04030419489572079,0.5
HUN,2018,-0.04664674366308286,0.06682563099393968,0.1127952051675849,-0.00570704083091389,-0.011966383623010834,-0.01306103381803947,0.014559174080030601,0.5
HUN,2019,-0.03353323216240245,0.0039524774827327525,0.10916092183897619,0.05919350167835802,0.017508231203369085,-0.036156700756988513,-0.04664674366308286,0.5
HUN,2020,-0.07018813342384822,-0.004103809633991817,-0.016224044238251634,-0.02818629393182892,0.04303501313283775,0.08969026679841097,-0.03353323216240245,0.5
HUN,2021,-0.11741880992932463,0.006240529403316986,0.04784445677875537,-0.04985778204354396,0.06187199467244642,0.00847106110608653,-0.07018813342384822,0.5
IRL,2009,-0.14463897199479736,-0.00616709288973033,0.03777011343936287,-0.0009688827858482796,0.07755149119643101,0.05144199504480618,,0.5
IRL,2010,-0.12471837005444922,-0.0011137528800971297,-0.0906243064051866,-0.024566216942135455,0.06036106594021318,-0.01240630219083716,-0.14463897199479736,0.5
IRL,2011,-0.05284249927184009,-0.007683983063522415,0.13114854655810504,0.06016335714800647,0.0276301037390263,-0.002126318582562625,-0.12471837005444922,0.5
IRL,2012,-0.06338079595737184,-0.02261106872893648,0.1773320217429335,0.013431656987011209,0.03769813354873741,0.00908783567985072,-0.05284249927184009,0.5
IRL,2013,-0.04234346646027114,-0.024351238367500028,-0.11987083500322182,-0.023768377691149922,0.027991156614642687,0.0015112409090480838,-0.06338079595737184,0.5
IRL,2014,0.0057012084886103875,0.021907239252525024,0.1786102723150753,-0.011785773762053253,-0.01145565041369978,-0.02215420937990764,-0.04234346646027114,0.5
IRL,2015,-0.034984274184247155,-0.028999570773302785,-0.04229393476025045,0.019393613646785823,0.026267320257261084,-0.001238158252875543,0.0057012084886103875,0.5
IRL,2016,0.017281626578411854,0.061531686341240344,0.18161709418557237,0.0015790678217086906,-0.03249706329678115,-0.050406029878873326,-0.034984274184247155,0.5
IRL,2017,-0.05295074283706094,0.025115378191757576,0.06882507391024362,-0.0020972100404925698,0.011649369709337942,-0.023791312487465355,0.017281626578411854,0.5
IRL,2018,0.01699023147896229,-0.0016050802401985642,0.145179631291934,0.018209025701775516,-0.006415525599443583,-0.04368333565999549,-0.05295074283706094,0.5
IRL,2019,0.004217218544049453,-0.0002850591926281121,-0.07544488814130368,0.0449813845935676,-0.0016489284100420498,-0.023082767180288677,0.01699023147896229,0.5
IRL,2020,-0.11707456199175224,0.0009449718300311161,-0.3118284277049126,0.08398162240305407,0.047122495481241866,0.09902483818427665,0.004217218544049453,0.5
IRL,2021,-0.08120824932799596,-0.00133496126428434,0.031268978079253884,0.0003347744599073721,0.03153606062099362,-0.09392053482970564,-0.11707456199175224,0.5
ITA,1996,-0.04793137923517632,-0.0371705508898057,-0.018075049283837075,0.050749915933650414,0.07042307920209012,0.013926767294202946,,0.5
ITA,1997,-0.055814257259673816,-0.02984775615629931,0.006598178033659252,0.05718066477319894,0.06981330208493186,-0.038663777043344894,-0.04793137923517632,0.5
ITA,1998,-0.060315752775542464,0.0064442213328674836,0.036242633971601546,-0.04833749542363108,0.04332632158806771,-0.01215772771794299,-0.055814257259673816,0.5
ITA,1999,-0.05725789612811116,-0.009159545237930056,0.0024491595151796552,0.030995972292199525,0.05277562277642911,-0.033184218696793444,-0.060315752775542464,0.5
ITA,2000,-0.06317565257262903,-0.012541147002149922,0.04774904505196442,0.006142143083609497,0.05926798046879833,0.0031834181695709063,-0.05725789612811116,0.5
ITA,2001,-0.03541610082270408,-0.03274183873248815,-0.021844968831906453,0.038186894189513154,0.052500886897991705,0.02477907803636814,-0.06317565257262903,0.5
ITA,2002,-0.05403303536512638,-0.01184172272560935,-0.009250626644521365,0.021877801682549602,0.04994705364830465,0.008185670371344322,-0.03541610082270408,0.5
ITA,2003,-0.05309453363112415,-0.012580934158867296,-0.09603580186181748,0.03341701271641284,0.04899068849245691,-0.000984086732939815,-0.05403303536512638,0.5
ITA,2004,-0.05441304193326513,-0.00334638523829367,-0.013866491686423288,0.013569717815194338,0.042400229039873505,-0.0001734102539776572,-0.05309453363112415,0.5
ITA,2005,-0.05711221109931075,0.027022929876001633,-0.030095470487189857,0.010555250473800015,0.02182769492187564,-0.012568600592338441,-0.05441304193326513,0.5
ITA,2006,-0.03927070914117525,0.03865692366749407,0.025773973668969496,-0.03236150598252152,0.00044337778075309586,0.009994155382455183,-0.05711221109931075,0.5
ITA,2007,-0.043989096730703725,0.06983757813869929,-0.01612979710444762,-0.048464021855206596,-0.018737225052058548,0.009909618099380957,-0.03927070914117525,0.5
ITA,2008,-0.15948712053367808,0.2478861702793872,-0.1536001549495305,-0.18336144435249224,-0.06507088508467929,0.043488670189471,-0.043989096730703725,0.5
ITA,2009,-0.0168445832695876,-0.006126902900754239,-0.1363370113267912,0.03081828448954127,0.01705487687800189,0.003391160313757524,-0.15948712053367808,0.5
ITA,2010,-0.022666268395332922,0.020309087544372106,0.0455604152526119,-0.012854197878624518,0.0017443366541241012,-0.0019645521463598214,-0.0168445832695876,0.5
ITA,2011,-0.022662061467818795,0.07637829985488304,-0.014128789403978992,-0.05705258999385876,-0.04001368814532369,0.029670958951999893,-0.022666268395332922,0.5
ITA,2012,-0.06319022368823668,0.02391381439529766,-0.14033437293930096,-0.04242063293580145,0.02931132670686476,0.06592304287171302,-0.022662061467818795,0.5
ITA,2013,-0.058561996398874605,0.013876463099256386,-0.10460054277777253,0.009914505562212739,0.032989139433623915,0.003607446877463616,-0.06319022368823668,0.5
ITA,2014,-0.03464991279374896,0.009841695342689305,0.006765681036634774,-0.010373244434667583,0.018146881735180642,-0.002106019394140901,-0.058561996398874605,0.5
ITA,2015,-0.040796396341484575,0.006807380236594163,0.01122547677174257,-0.016811194327720713,0.024664854269285996,0.007012200320932749,-0.03464991279374896,0.5
ITA,2016,-0.015766755259414733,-0.01771627985665014,0.05241905185832518,0.02519752259734176,0.02407111436640874,-0.016166972842609262,-0.040796396341484575,0.5
ITA,2017,-0.06464329352423182,0.031636656995533086,0.008568878977785133,-0.023513749814993545,0.023505289184402978,0.002623160336248098,-0.015766755259414733,0.5
ITA,2018,-0.042626609292284234,0.010068664445499753,0.007132059547693359,0.010756328950639826,0.022965455234553733,-0.004155180341481213,-0.06464329352423182,0.5
ITA,2019,-0.015068276423094273,-0.0005417209741668261,0.006248643809668053,-0.0005575872778873503,0.010932382069617885,0.02716086572790033,-0.042626609292284234,0.5
ITA,2020,-0.039720709820441735,0.003875042071144752,-0.03255353170286135,0.06922110133833925,0.024909669693298442,0.09283092539478854,-0.015068276423094273,0.5
ITA,2021,-0.00998396920442901,0.00609317043923252,0.09726905778388506,-0.050346135194509145,0.002687337009837032,-0.04725678900768848,-0.039720709820441735,0.5
JPN,2009,-0.060377431852219055,-0.017588556734862704,-0.2091360884545936,0.017732619491122037,0.03630470349863735,-0.024306132943545222,,0.5
JPN,2010,-0.025695467932433547,0.0005636348465190011,-0.03748611226479076,0.0013413135501303408,0.011380783956496554,-0.028835764076453607,-0.060377431852219055,0.5
JPN,2011,-0.010513131456896752,-0.009489625586921402,0.002900575378176673,0.017583696133978144,0.008946387731936678,-0.0263274756088272,-0.025695467932433547,0.5
JPN,2012,-0.019663110993404093,0.005657781207130563,0.05010302339764505,-0.015982717131264312,0.006205168988740795,-0.010488609230020707,-0.010513131456896752,0.5
JPN,2013,-0.02592601684284404,0.0062650465087402685,0.0017116254513153129,-0.0030306038669194457,0.00862936323018082,-0.016943979722919167,-0.019663110993404093,0.5
JPN,2014,-0.02122480557629916,0.013754245180891078,0.06644368400695211,-0.01642092409805551,0.0032539512782148172,0.028291084779597853,-0.02592601684284404,0.5
JPN,2015,-0.04932310915346469,0.009604952506876152,0.027164360029566847,0.0026255128417314033,0.017070090113768477,0.0035736221567521653,-0.02122480557629916,0.5
JPN,2016,-0.026838411955356745,-0.002588009574466643,-0.06763349608272051,0.024302941060498018,0.012398187401178706,-0.01242494539847172,-0.04932310915346469,0.5
JPN,2017,-0.025597556479144967,0.020620238361738985,0.023118509718806135,0.009368987331486611,0.002076232712960757,-0.010484437057424856,-0.026838411955356745,0.5
JPN,2018,0.0015541154096330861,1.8858780881425563e-05,0.0425869879423903,0.007708777392145372,-0.0006554976798723855,0.0005550692318374573,-0.025597556479144967,0.5
JPN,2019,2.8383008995241932e-05,-0.003823121650151029,0.010498460953316163,0.021048014950248106,0.0015803380131219624,0.03515190471498286,0.0015541154096330861,0.5
JPN,2020,0.07748472428132151,0.03735603799707071,0.01750820195938041,0.012972005939431597,-0.04938456629729848,0.006066390887925266,2.8383008995241932e-05,0.5
LTU,2009,-0.08722934698401519,-0.017468114872621954,-0.7112091962839351,-0.08095570953168618,0.05481001105741623,0.2243880731806236,,0.5
LTU,2010,-0.1254858366969424,-0.08920341473417814,0.14452344493599778,0.024320470734103594,0.10383004315776889,-0.03256460990419008,-0.08722934698401519,0.5
LTU,2011,-0.028363758842252063,-0.012590627413712752,0.33431547632791414,0.06582070691031738,0.018503364053253035,-0.040552512078406266,-0.1254858366969424,0.5
LTU,2012,0.00725603325523938,0.001514062345673084,0.02736926420156749,0.02493881656672059,-0.0039274254645550455,-0.0006871475397502991,-0.028363758842252063,0.5
LTU,2013,-0.03318406499762816,0.012729828317447511,0.13014766382154885,0.04282962138684532,0.00913028762016399,-0.041588076053187706,0.00725603325523938,0.5
LTU,2014,-0.0533290765982673,-0.004231772768093056,-0.04260765425329094,0.04061833461804554,0.025140380722407096,-0.04346184526992314,-0.03318406499762816,0.5
LTU,2015,-0.05486137269395969,0.0506914319850339,0.06487753470340696,0.007849424069377164,0.0017896552915862562,-0.03575295025087044,-0.0533290765982673,0.5
LTU,2016,-0.020396801317753344,0.016224378474293588,0.08789173458207955,0.034807800052284676,0.0017864581464590579,-0.03330869379219248,-0.05486137269395969,0.5
LTU,2017,-0.003905403775288918,-0.00026953977143484575,0.10381971071432439,0.12209337668994102,0.0017832724040980352,-0.03475527861816463,-0.020396801317753344,0.5
LTU,2018,-0.025376527405070404,0.02119902445185451,0.022436596314942214,0.06617139300157149,0.0017800980036121183,-0.039024990787680736,-0.003905403775288918,0.5
LTU,2019,-0.07847502937944756,-0.0037575054266241192,-0.024711183466992637,0.0861331343433136,0.03417556974529812,-0.012800789616219888,-0.025376527405070404,0.5
LTU,2020,-0.03759938363974677,-0.0031491852308264123,0.06131727701546197,0.09368197356951491,0.016329408472572138,0.024018568916774008,-0.07847502937944756,0.5
LTU,2021,-0.028640667171001277,-0.00485648447735898,0.25942992125648345,0.07674924256670579,0.013125983096653138,-0.05965174595201539,-0.03759938363974677,0.5
LUX,2009,-0.28226290633507867,-0.006010028069981521,-0.5161123025704786,-0.00680345593943521,0.13769943121298034,0.009060103760529792,,0.5
LUX,2010,-0.03720410885200698,0.007901132515758857,0.10424282077473723,-0.0004363936995819273,0.012841677239118332,-0.02945402547535192,-0.28226290633507867,0.5
LUX,2011,-0.07095058238371488,0.031219240837015216,0.16868214103348933,0.02251207940260347,0.01707495957249383,-0.03592665074705259,-0.03720410885200698,0.5
LUX,2012,-0.07635887521852092,0.03872074254195734,0.19224110567665598,-0.033180469059268525,0.015819571988784364,0.00816327014488305,-0.07095058238371488,0.5
LUX,2013,-0.052086655821088235,-0.02311446867436029,-0.09641366362825377,0.04391767727445561,0.03057932944580455,-0.02553929960098067,-0.07635887521852092,0.5
LUX,2014,-0.19736207206863635,0.041938670305580295,-0.049642739550390225,-0.029558438309441826,0.05893413809976289,-0.03961141080052588,-0.052086655821088235,0.5
LUX,2015,0.18615121043696395,-0.18723350102667835,-0.05218644344643941,0.050782905052010996,0.0003905868874125584,0.04349082793847092,-0.19736207206863635,0.5
LUX,2016,-0.08588451968150865,0.08480190280513811,-0.1468914443938365,-0.050142124622256645,0.00039043438886110504,-0.02517358339289899,0.18615121043696395,0.5
LUX,2017,0.05448177702371104,-0.05556472096904075,0.20533980025572962,0.06514774310006732,0.00039028200933821644,-0.023147864613523694,-0.08588451968150865,0.5
LUX,2018,-0.10593939242894924,0.1048561206311096,-0.3582430860722594,-0.03182657149438306,0.0003901297487157729,-0.026774205877043045,0.05448177702371104,0.5
LUX,2019,-0.13778370638007126,0.0017282175610519035,0.04778428612895791,-0.006405049030668408,0.04687784507633347,-0.007657645362006527,-0.10593939242894924,0.5
LUX,2020,0.00815967465089698,0.013176700716874268,-0.0027408018165813175,0.06407749356582926,-0.007076462602976008,0.08445674427527994,-0.13778370638007126,0.5
LUX,2021,-0.10960364612977286,-0.011495740838725399,0.19129332763842122,-0.003875662690282944,0.038842107431776074,-0.13288918211442624,0.00815967465089698,0.5
LVA,2009,-0.13055425941503862,-0.012839564570754747,-0.9371975803859565,-0.10452820209146374,0.08791067639251848,0.13796343556173074,,0.5
LVA,2010,-0.05879222249386373,-0.08712552531420331,0.13314635647204565,-0.0811312941121205,0.0843786260045305,-0.012490203590322047,-0.13055425941503862,0.5
LVA,2011,-0.08153495045163772,0.025329134092032635,0.2937908813579142,-0.07253483032147123,0.03110827557215745,0.05979799652136819,-0.05879222249386373,0.5
LVA,2012,-0.08199511221407552,0.015883377160685774,0.16673376377037386,0.017397739584888328,0.035588680874127476,-0.010429370076279199,-0.08153495045163772,0.5
LVA,2013,-0.03371239941746729,-0.00520217528312561,-0.1177010857355878,0.04289727147231659,0.02043946295400112,-0.03187795042426966,-0.08199511221407552,0.5
LVA,2014,0.04574657281091976,0.011027189781653068,-0.06414463750106503,0.0567127529627367,-0.029946139902131574,0.0028017668068276436,-0.03371239941746729,0.5
LVA,2015,-0.04867971198682197,0.03591960500813818,-0.11195175445232675,0.023476846107149285,0.006800469927926378,0.00871509867722331,0.04574657281091976,0.5
LVA,2016,-0.08789636206118812,0.07514645895557259,0.1004506379673682,0.045307577789458264,0.006754535734957545,-0.06491090903762409,-0.04867971198682197,0.5
LVA,2017,-0.0019890532729688326,-0.010751693348762525,0.11734348931460747,0.08393673327713991,0.0067092179116784445,-0.030540858273519156,-0.08789636206118812,0.5
LVA,2018,0.0032709953900056377,-0.016003628440014628,0.048894892686615066,0.0907299834908244,0.006664504134557658,-0.02380390524508602,-0.0019890532729688326,0.5
LVA,2019,-0.0685622618380563,-0.0020857646027310772,0.028305234374473187,0.035731211830842824,0.03624311002597802,0.016329986296243604,0.0032709953900056377,0.5
LVA,2020,-0.05948533678211304,-0.006045747704287008,-0.0013837438650110556,0.035399292430252416,0.03250288472796603,0.044366489052886315,-0.0685622618380563,0.5
LVA,2021,-0.06510994751965948,0.0026393902748271802,0.12607915311858697,0.07662609749115212,0.029986086820706026,-0.11955215641787653,-0.05948533678211304,0.5
NLD,1996,-0.07825320934068514,0.013733350916651399,-0.018279672624575305,-0.01247968971906932,0.04042471513045098,-0.053058818355594894,,0.5
NLD,1997,-0.07931193431473194,-0.04007951637909957,0.017948959022768385,0.031984994426489166,0.07220478172127975,-0.027423050316552455,-0.07825320934068514,0.5
NLD,1998,-0.02366955117858316,-0.0045556237882501405,0.019706891146085148,0.048740227684072934,0.01656905347253279,-0.06254501953269909,-0.07931193431473194,0.5
NLD,1999,-0.23155098930643703,0.029739370694734646,-0.07863946324858162,-0.008821648123977788,0.11278226131486413,-0.052638364993793374,-0.02366955117858316,0.5
NLD,2000,0.2350280619602093,-0.08538557804923486,0.14575836666896613,0.14048145674714707,-0.08266760466875112,-0.011541104100123434,-0.23155098930643703,0.5
NLD,2001,-0.016295016963310927,0.03512200374033314,-0.052756653760632766,0.009802407022064585,-0.0107912669151643,-0.013604463519828691,0.2350280619602093,0.5
NLD,2002,-0.0877242396681508,0.0031664275865135316,-0.12522869139743342,0.021671214144206807,0.0477846995705673,0.007450254496371045,-0.016295016963310927,0.5
NLD,2003,-0.13900394861009702,0.13098598553474394,-0.08117502718702152,-0.05715691815797719,0.004439660129825662,0.0015772597983998438,-0.0877242396681508,0.5
NLD,2004,-0.005796664219595238,0.0012226031366752155,-0.03231941659951243,-0.002711905267584136,0.0025256039838463806,0.006919052691873873,-0.13900394861009702,0.5
NLD,2005,-0.03348200131270862,-0.01265575349715753,-0.03206972691147936,0.010015152297850882,0.025185582827310538,-0.004880151792710841,-0.005796664219595238,0.5
NLD,2006,0.003806891183371963,-0.006906503958391097,0.08560271669793629,0.00962374329263671,0.0016730795810475652,0.015397629601891616,-0.03348200131270862,0.5
NLD,2007,-0.02166325118883261,0.06193176792275423,0.054221756594894366,-0.025184920971378588,-0.021921464137988678,-0.011795204358175049,0.003806891183371963,0.5
NLD,2008,-0.09595079204056378,0.049494740154512495,0.009357439969442716,-0.015052224454207064,0.02525417409831987,0.020499012120154703,-0.02166325118883261,0.5
NLD,2009,-0.02299153974190027,0.04898975659518934,-0.14482219796354023,-0.017492598164406736,-0.014067031726177404,0.03676300097172902,-0.09595079204056378,0.5
NLD,2010,0.010812922327219976,0.014278444856257844,-0.04500625117137602,-0.014289729371400384,-0.013735336829110656,0.0005372096263345227,-0.02299153974190027,0.5
NLD,2011,-0.018690881046537156,0.05129965420620963,0.1455848427040154,-0.018393633049482716,-0.018083184588754575,0.013604607705480554,0.010812922327219976,0.5
NLD,2012,-0.03659318447666815,0.003574432745174161,-0.053585417858553974,-0.0037722029381317412,0.018308865112332318,0.03829321838228683,-0.018690881046537156,0.5
NLD,2013,-0.07192482578165471,0.011738826776402367,-0.11151243488945184,-0.010634025656103496,0.03267844692345134,-0.00652599122516051,-0.03659318447666815,0.5
NLD,2014,-0.028734479769671917,0.006486094579364776,-0.017725919707466176,-0.009558714656580314,0.011852061589399665,-0.0031509926162076596,-0.07192482578165471,0.5
NLD,2015,-0.03014843282394608,-0.0014148395804161606,0.12335445753881924,-0.03397752302763202,0.016602667302900165,0.01568879354968189,-0.028734479769671917,0.5
NLD,2016,-0.01155983195380239,-0.01995951102948723,-0.02672067624188923,0.012928847746814576,0.01633151447475456,-0.01567014104522446,-0.03014843282394608,0.5
NLD,2017,-0.03665225490085744,0.005161117825391803,0.05457069381056989,0.0008156762678250828,0.016069076381950542,-0.012072475587867615,-0.01155983195380239,0.5
NLD,2018,-0.0267855323644951,-0.004693038188964327,-0.03336275702971214,0.011178990170884084,0.015814939528738914,-0.008878430435787621,-0.03665225490085744,0.5
NLD,2019,-0.06166427297601418,-0.008451971825275684,0.06900514497595811,0.0013738067625830297,0.03433638660532423,0.006448561782120166,-0.0267855323644951,0.5
NLD,2020,-0.09169085906866059,0.007907774088629749,-0.10164258181689156,0.051473594228858666,0.03942038165132533,0.0724620038472521,-0.06166427297601418,0.5
NLD,2021,0.01205330982618924,0.012978311777816443,-0.003141080028737697,-0.028852371547764655,-0.011594394923364004,-0.04766891206521251,-0.09169085906866059,0.5
POL,2009,-0.11623747595990297,-0.07131411167408885,-0.20302044073208947,0.007111179971271753,0.11806244594332793,0.0398802330965502,,0.5
POL,2010,-0.08680350537145054,0.01441350941339703,-0.10250416938212226,0.09241149832070938,0.04334610663171523,-0.05731645192055712,-0.11623747595990297,0.5
POL,2011,-0.04717842752972512,0.07308199932990256,0.11273507510880254,-0.005771324208327044,-0.015365958438842475,-0.00941065550891107,-0.08680350537145054,0.5
POL,2012,-0.07078916099300303,-0.008388082510186301,-0.08469260376747734,0.02162848682651486,0.046456872328199506,0.010034620064834243,-0.04717842752972512,0.5
POL,2013,-0.07094465826033247,0.0021574495758585055,-0.0028923743408713065,0.0273493418213846,0.03911951165860483,-0.016740267509329776,-0.07078916099300303,0.5
POL,2014,-0.0636425103225785,-0.006200732881549209,0.04671696874208742,0.029713760921946886,0.03852753634236772,-0.05248753580238219,-0.07094465826033247,0.5
